TIME	X:1	R:1	Y:1	noise:1
50.1	0.18184326	0.09890653	0.21099432	0.00495698
50.2	0.181844	0.09890696	0.21099481	0.00481087
50.3	0.18184464	0.09890737	0.21099532	0.00508658
50.4	0.18184516	0.09890778	0.21099587	0.0050952
50.5	0.18184558	0.09890818	0.21099643	0.00482129
50.6	0.18184589	0.09890856	0.21099702	0.00497446
50.7	0.18184608	0.09890892	0.21099762	0.00507668
50.8	0.18184615	0.09890926	0.21099823	0.00489445
50.9	0.18184611	0.09890958	0.21099884	0.00477538
51	0.18184595	0.09890987	0.21099946	0.0048654
51.1	0.18184568	0.09891014	0.21100008	0.00499763
51.2	0.18184529	0.09891038	0.21100069	0.00505863
51.3	0.18184479	0.09891058	0.2110013	0.00475564
51.4	0.18184419	0.09891076	0.21100188	0.00513573
51.5	0.18184348	0.09891091	0.21100246	0.00495886
51.6	0.18184268	0.09891102	0.21100301	0.0049664
51.7	0.18184178	0.0989111	0.21100353	0.00491444
51.8	0.1818408	0.09891114	0.21100403	0.00509169
51.9	0.18183974	0.09891115	0.21100449	0.00496427
52	0.18183861	0.09891112	0.21100492	0.00482265
52.1	0.18183741	0.09891106	0.21100531	0.00488917
52.2	0.18183616	0.09891097	0.21100566	0.00475502
52.3	0.18183485	0.09891084	0.21100597	0.0051091
52.4	0.18183351	0.09891068	0.21100623	0.00484751
52.5	0.18183214	0.09891049	0.21100645	0.0048645
52.6	0.18183075	0.09891026	0.21100662	0.00509705
52.7	0.18182935	0.09891001	0.21100674	0.00509557
52.8	0.18182794	0.09890974	0.21100681	0.00476535
52.9	0.18182654	0.09890943	0.21100684	0.0047514
53	0.18182516	0.09890911	0.21100681	0.00490563
53.1	0.1818238	0.09890876	0.21100673	0.00508742
53.2	0.18182248	0.0989084	0.2110066	0.0048126
53.3	0.18182121	0.09890802	0.21100643	0.00487114
53.4	0.18181998	0.09890763	0.2110062	0.0048975
53.5	0.18181881	0.09890722	0.21100594	0.00498
53.6	0.18181772	0.09890681	0.21100563	0.00510254
53.7	0.18181669	0.09890639	0.21100527	0.00506884
53.8	0.18181575	0.09890597	0.21100488	0.00474752
53.9	0.1818149	0.09890556	0.21100445	0.00499836
54	0.18181414	0.09890514	0.21100399	0.00476853
54.1	0.18181348	0.09890473	0.2110035	0.00502448
54.2	0.18181292	0.09890433	0.21100298	0.00496018
54.3	0.18181247	0.09890394	0.21100244	0.00485118
54.4	0.18181213	0.09890356	0.21100188	0.00498556
54.5	0.1818119	0.09890321	0.2110013	0.00481434
54.6	0.18181178	0.09890287	0.21100071	0.00480683
54.7	0.18181178	0.09890255	0.21100011	0.00489018
54.8	0.18181189	0.09890225	0.21099951	0.00492992
54.9	0.18181211	0.09890198	0.21099891	0.00484931
55	0.18181244	0.09890174	0.21099831	0.00499902
55.1	0.18181288	0.09890152	0.21099772	0.00481388
55.2	0.18181343	0.09890134	0.21099714	0.00483934
55.3	0.18181407	0.09890118	0.21099658	0.005082
55.4	0.18181482	0.09890106	0.21099603	0.00479317
55.5	0.18181565	0.09890097	0.21099551	0.00513747
55.6	0.18181657	0.09890092	0.21099502	0.00486071
55.7	0.18181758	0.09890089	0.21099455	0.00490735
55.8	0.18181865	0.09890091	0.21099412	0.00484718
55.9	0.18181979	0.09890095	0.21099373	0.0049743
56	0.18182099	0.09890103	0.21099337	0.00486511
56.1	0.18182224	0.09890114	0.21099305	0.00501615
56.2	0.18182353	0.09890128	0.21099278	0.00487065
56.3	0.18182485	0.09890146	0.21099255	0.00501718
56.4	0.1818262	0.09890166	0.21099236	0.00512846
56.5	0.18182756	0.0989019	0.21099222	0.00511212
56.6	0.18182893	0.09890216	0.21099213	0.00487285
56.7	0.18183029	0.09890244	0.21099209	0.00487266
56.8	0.18183165	0.09890275	0.2109921	0.00490289
56.9	0.18183298	0.09890308	0.21099216	0.00495966
57	0.18183428	0.09890342	0.21099226	0.00498158
57.1	0.18183554	0.09890379	0.21099241	0.00503375
57.2	0.18183675	0.09890417	0.21099261	0.00496816
57.3	0.18183791	0.09890455	0.21099285	0.00488325
57.4	0.18183901	0.09890495	0.21099314	0.0047495
57.5	0.18184003	0.09890536	0.21099347	0.00503166
57.6	0.18184098	0.09890576	0.21099383	0.0049364
57.7	0.18184185	0.09890617	0.21099424	0.00485719
57.8	0.18184262	0.09890658	0.21099467	0.00496764
57.9	0.1818433	0.09890698	0.21099514	0.00498588
58	0.18184389	0.09890737	0.21099563	0.00479594
58.1	0.18184437	0.09890776	0.21099615	0.00504142
58.2	0.18184475	0.09890813	0.21099669	0.00483244
58.3	0.18184501	0.09890848	0.21099725	0.0048607
58.4	0.18184517	0.09890882	0.21099782	0.00497328
58.5	0.18184522	0.09890914	0.2109984	0.00484203
58.6	0.18184516	0.09890944	0.21099898	0.00477197
58.7	0.18184499	0.09890971	0.21099957	0.00495043
58.8	0.18184471	0.09890996	0.21100015	0.00509223
58.9	0.18184433	0.09891018	0.21100073	0.0049641
59	0.18184384	0.09891037	0.2110013	0.00488213
59.1	0.18184325	0.09891053	0.21100185	0.00484646
59.2	0.18184256	0.09891067	0.21100239	0.00487192
59.3	0.18184178	0.09891076	0.21100291	0.00499835
59.4	0.18184092	0.09891083	0.2110034	0.00493915
59.5	0.18183998	0.09891087	0.21100386	0.00504834
59.6	0.18183896	0.09891087	0.21100429	0.00506509
59.7	0.18183787	0.09891084	0.21100469	0.00509862
59.8	0.18183673	0.09891077	0.21100506	0.00504773
59.9	0.18183553	0.09891068	0.21100538	0.00485856
60	0.18183429	0.09891055	0.21100567	0.00509993
60.1	0.18183302	0.09891039	0.21100591	0.00477063
60.2	0.18183171	0.09891021	0.21100611	0.00508675
60.3	0.18183039	0.09890999	0.21100626	0.00507029
60.4	0.18182906	0.09890975	0.21100636	0.00487768
60.5	0.18182773	0.09890948	0.21100642	0.00497526
60.6	0.18182641	0.09890919	0.21100644	0.00477328
60.7	0.18182511	0.09890888	0.2110064	0.00488286
60.8	0.18182383	0.09890855	0.21100632	0.0047634
60.9	0.18182259	0.0989082	0.21100619	0.0047546
61	0.18182139	0.09890784	0.21100601	0.00483572
61.1	0.18182024	0.09890747	0.2110058	0.00483276
61.2	0.18181914	0.09890708	0.21100553	0.00506801
61.3	0.18181812	0.09890669	0.21100523	0.00513851
61.4	0.18181716	0.0989063	0.21100489	0.00484224
61.5	0.18181629	0.0989059	0.21100451	0.00505079
61.6	0.1818155	0.0989055	0.2110041	0.00511144
61.7	0.1818148	0.09890511	0.21100366	0.00507589
61.8	0.18181419	0.09890472	0.21100319	0.00480899
61.9	0.18181368	0.09890435	0.21100269	0.00512849
62	0.18181327	0.09890398	0.21100218	0.00498079
62.1	0.18181297	0.09890363	0.21100164	0.00513168
62.2	0.18181277	0.09890329	0.21100109	0.00486601
62.3	0.18181268	0.09890297	0.21100053	0.00475652
62.4	0.18181269	0.09890267	0.21099997	0.00512151
62.5	0.18181282	0.0989024	0.21099939	0.00476308
62.6	0.18181305	0.09890215	0.21099882	0.00487239
62.7	0.18181338	0.09890192	0.21099826	0.00506823
62.8	0.18181381	0.09890172	0.2109977	0.00508726
62.9	0.18181435	0.09890155	0.21099716	0.00496517
63	0.18181498	0.09890141	0.21099663	0.00504469
63.1	0.1818157	0.0989013	0.21099612	0.00512417
63.2	0.18181651	0.09890122	0.21099563	0.00504906
63.3	0.18181739	0.09890118	0.21099516	0.00481389
63.4	0.18181836	0.09890116	0.21099473	0.00488835
63.5	0.18181939	0.09890118	0.21099433	0.00506371
63.6	0.18182048	0.09890123	0.21099396	0.00500558
63.7	0.18182162	0.09890131	0.21099363	0.00493437
63.8	0.18182281	0.09890142	0.21099334	0.00503502
63.9	0.18182404	0.09890156	0.21099308	0.00510014
64	0.1818253	0.09890173	0.21099287	0.00480854
64.1	0.18182658	0.09890193	0.21099271	0.0051087
64.2	0.18182787	0.09890216	0.21099259	0.00486667
64.3	0.18182916	0.09890241	0.21099251	0.00509545
64.4	0.18183045	0.09890268	0.21099248	0.00504898
64.5	0.18183173	0.09890298	0.2109925	0.00475445
64.6	0.18183298	0.09890329	0.21099256	0.00479501
64.7	0.18183421	0.09890362	0.21099266	0.00484873
64.8	0.18183539	0.09890397	0.21099282	0.00490784
64.9	0.18183653	0.09890433	0.21099301	0.00505056
65	0.18183762	0.0989047	0.21099325	0.00482012
65.1	0.18183865	0.09890508	0.21099353	0.00495214
65.2	0.1818396	0.09890546	0.21099384	0.00481977
65.3	0.18184049	0.09890585	0.2109942	0.0047843
65.4	0.18184129	0.09890623	0.21099458	0.00513669
65.5	0.18184201	0.09890661	0.210995	0.0047476
65.6	0.18184264	0.09890699	0.21099545	0.00492619
65.7	0.18184317	0.09890736	0.21099592	0.0051104
65.8	0.18184361	0.09890773	0.21099642	0.00495215
65.9	0.18184395	0.09890807	0.21099693	0.00481362
66	0.18184418	0.09890841	0.21099746	0.00478365
66.1	0.18184431	0.09890873	0.210998	0.00495768
66.2	0.18184434	0.09890902	0.21099855	0.0047917
66.3	0.18184426	0.0989093	0.2109991	0.0048106
66.4	0.18184408	0.09890956	0.21099966	0.00484975
66.5	0.1818438	0.09890979	0.21100021	0.00500814
66.6	0.18184341	0.09890999	0.21100076	0.00488361
66.7	0.18184293	0.09891017	0.21100129	0.00506722
66.8	0.18184236	0.09891031	0.21100182	0.00497126
66.9	0.18184169	0.09891043	0.21100232	0.00484078
67	0.18184094	0.09891052	0.21100281	0.00506768
67.1	0.18184011	0.09891058	0.21100327	0.00500329
67.2	0.1818392	0.09891061	0.2110037	0.00482727
67.3	0.18183822	0.0989106	0.2110041	0.00501954
67.4	0.18183719	0.09891057	0.21100448	0.00510532
67.5	0.18183609	0.0989105	0.21100481	0.0050644
67.6	0.18183495	0.09891041	0.21100512	0.00498316
67.7	0.18183377	0.09891028	0.21100538	0.00486296
67.8	0.18183256	0.09891013	0.2110056	0.00490225
67.9	0.18183132	0.09890994	0.21100578	0.00486707
68	0.18183007	0.09890973	0.21100591	0.00493027
68.1	0.18182881	0.0989095	0.211006	0.00502569
68.2	0.18182755	0.09890924	0.21100605	0.00501641
68.3	0.1818263	0.09890897	0.21100606	0.00496363
68.4	0.18182507	0.09890867	0.21100601	0.00482124
68.5	0.18182387	0.09890835	0.21100593	0.00506813
68.6	0.1818227	0.09890802	0.2110058	0.00475991
68.7	0.18182157	0.09890767	0.21100562	0.00513589
68.8	0.18182049	0.09890732	0.21100541	0.00484488
68.9	0.18181947	0.09890695	0.21100515	0.00489754
69	0.18181851	0.09890658	0.21100486	0.00507906
69.1	0.18181762	0.09890621	0.21100453	0.00482157
69.2	0.18181681	0.09890583	0.21100417	0.00507556
69.3	0.18181607	0.09890546	0.21100377	0.00506316
69.4	0.18181543	0.09890509	0.21100335	0.00510194
69.5	0.18181487	0.09890472	0.2110029	0.00488135
69.6	0.1818144	0.09890437	0.21100243	0.00478632
69.7	0.18181403	0.09890402	0.21100193	0.00513913
69.8	0.18181377	0.09890369	0.21100142	0.00479664
69.9	0.1818136	0.09890337	0.2110009	0.00491279
70	0.18181353	0.09890308	0.21100037	0.00480992
70.1	0.18181356	0.0989028	0.21099983	0.0051226
70.2	0.1818137	0.09890254	0.21099929	0.004866
70.3	0.18181393	0.09890231	0.21099875	0.00498285
70.4	0.18181427	0.0989021	0.21099822	0.00511433
70.5	0.1818147	0.09890192	0.21099769	0.00492512
70.6	0.18181522	0.09890176	0.21099718	0.00485756
70.7	0.18181583	0.09890163	0.21099668	0.00514188
70.8	0.18181653	0.09890153	0.2109962	0.00483704
70.9	0.18181731	0.09890147	0.21099574	0.00481726
71	0.18181816	0.09890143	0.21099531	0.00481188
71.1	0.18181909	0.09890142	0.2109949	0.0048881
71.2	0.18182007	0.09890144	0.21099453	0.00503227
71.3	0.18182112	0.09890149	0.21099419	0.00484206
71.4	0.18182221	0.09890157	0.21099388	0.00478101
71.5	0.18182334	0.09890169	0.21099361	0.00501142
71.6	0.18182451	0.09890182	0.21099338	0.00510073
71.7	0.1818257	0.09890199	0.21099319	0.00484935
71.8	0.18182692	0.09890218	0.21099304	0.0050472
71.9	0.18182814	0.0989024	0.21099293	0.00496797
72	0.18182937	0.09890264	0.21099287	0.00505653
72.1	0.18183059	0.09890291	0.21099285	0.00487725
72.2	0.18183179	0.09890319	0.21099287	0.00495545
72.3	0.18183298	0.09890349	0.21099294	0.00507043
72.4	0.18183413	0.09890381	0.21099305	0.0049888
72.5	0.18183524	0.09890414	0.2109932	0.00477115
72.6	0.18183631	0.09890448	0.21099339	0.00491999
72.7	0.18183733	0.09890483	0.21099362	0.00507218
72.8	0.18183829	0.09890519	0.21099389	0.00513522
72.9	0.18183918	0.09890555	0.2109942	0.00498202
73	0.18184001	0.09890592	0.21099454	0.00480203
73.1	0.18184075	0.09890628	0.21099491	0.00501848
73.2	0.18184142	0.09890665	0.21099531	0.00497961
73.3	0.181842	0.098907	0.21099574	0.00491052
73.4	0.18184249	0.09890735	0.21099619	0.00489556
73.5	0.18184288	0.09890769	0.21099666	0.00493359
73.6	0.18184318	0.09890802	0.21099715	0.00480654
73.7	0.18184339	0.09890833	0.21099766	0.00510037
73.8	0.18184349	0.09890863	0.21099817	0.00481364
73.9	0.1818435	0.09890891	0.21099869	0.00475979
74	0.18184341	0.09890917	0.21099922	0.00501694
74.1	0.18184322	0.09890941	0.21099974	0.00510029
74.2	0.18184293	0.09890962	0.21100026	0.00495816
74.3	0.18184255	0.09890981	0.21100078	0.00510609
74.4	0.18184208	0.09890997	0.21100128	0.00476699
74.5	0.18184152	0.0989101	0.21100178	0.00495961
74.6	0.18184087	0.09891021	0.21100225	0.0051278
74.7	0.18184015	0.09891029	0.21100271	0.00512273
74.8	0.18183934	0.09891034	0.21100314	0.00485067
74.9	0.18183847	0.09891036	0.21100354	0.00508374
75	0.18183754	0.09891035	0.21100392	0.00479529
75.1	0.18183655	0.09891031	0.21100427	0.00476994
75.2	0.1818355	0.09891024	0.21100458	0.0051074
75.3	0.18183441	0.09891015	0.21100486	0.00479336
75.4	0.18183329	0.09891002	0.2110051	0.00509679
75.5	0.18183214	0.09890987	0.2110053	0.00481297
75.6	0.18183096	0.0989097	0.21100546	0.00511485
75.7	0.18182978	0.09890949	0.21100558	0.0050482
75.8	0.18182858	0.09890927	0.21100566	0.00475918
75.9	0.18182739	0.09890902	0.2110057	0.00510773
76	0.18182621	0.09890875	0.21100569	0.00476108
76.1	0.18182505	0.09890847	0.21100565	0.00497538
76.2	0.18182392	0.09890816	0.21100556	0.00505299
76.3	0.18182282	0.09890785	0.21100543	0.00484611
76.4	0.18182176	0.09890752	0.21100525	0.00504505
76.5	0.18182075	0.09890718	0.21100504	0.00480793
76.6	0.18181979	0.09890683	0.2110048	0.00487262
76.7	0.18181889	0.09890648	0.21100451	0.00505452
76.8	0.18181806	0.09890613	0.21100419	0.0051005
76.9	0.18181731	0.09890577	0.21100384	0.0050985
77	0.18181663	0.09890542	0.21100346	0.0048622
77.1	0.18181603	0.09890507	0.21100306	0.00495323
77.2	0.18181552	0.09890472	0.21100263	0.00478479
77.3	0.1818151	0.09890439	0.21100218	0.0049912
77.4	0.18181476	0.09890406	0.21100171	0.00483498
77.5	0.18181453	0.09890375	0.21100122	0.00513345
77.6	0.18181438	0.09890346	0.21100073	0.0049101
77.7	0.18181434	0.09890318	0.21100022	0.00501498
77.8	0.18181439	0.09890292	0.21099971	0.005116
77.9	0.18181453	0.09890268	0.2109992	0.0048607
78	0.18181478	0.09890246	0.21099869	0.00502052
78.1	0.18181511	0.09890227	0.21099819	0.0051369
78.2	0.18181553	0.0989021	0.21099769	0.00487305
78.3	0.18181604	0.09890196	0.21099721	0.00503342
78.4	0.18181664	0.09890184	0.21099674	0.00500368
78.5	0.18181731	0.09890176	0.21099629	0.0048008
78.6	0.18181807	0.0989017	0.21099586	0.00496767
78.7	0.18181889	0.09890167	0.21099545	0.00482937
78.8	0.18181977	0.09890166	0.21099507	0.00492113
78.9	0.18182072	0.09890169	0.21099472	0.00481683
79	0.18182171	0.09890174	0.21099441	0.00502041
79.1	0.18182275	0.09890183	0.21099412	0.005063
79.2	0.18182383	0.09890194	0.21099387	0.00509539
79.3	0.18182494	0.09890207	0.21099366	0.00513746
79.4	0.18182608	0.09890223	0.21099349	0.00509944
79.5	0.18182723	0.09890242	0.21099335	0.00495926
79.6	0.18182839	0.09890263	0.21099326	0.00485851
79.7	0.18182955	0.09890286	0.21099321	0.00487922
79.8	0.1818307	0.09890312	0.2109932	0.00494753
79.9	0.18183184	0.09890339	0.21099322	0.00485881
80	0.18183295	0.09890368	0.2109933	0.00477477
80.1	0.18183404	0.09890398	0.21099341	0.00513319
80.2	0.18183509	0.09890429	0.21099356	0.00501986
80.3	0.18183609	0.09890462	0.21099375	0.00504783
80.4	0.18183705	0.09890495	0.21099397	0.00510947
80.5	0.18183794	0.09890529	0.21099424	0.00494927
80.6	0.18183878	0.09890564	0.21099453	0.0049071
80.7	0.18183954	0.09890599	0.21099486	0.00506347
80.8	0.18184023	0.09890633	0.21099522	0.00490986
80.9	0.18184085	0.09890667	0.2109956	0.0048778
81	0.18184138	0.09890701	0.21099601	0.00510541
81.1	0.18184183	0.09890734	0.21099644	0.00486903
81.2	0.18184219	0.09890766	0.21099689	0.00485224
81.3	0.18184245	0.09890797	0.21099736	0.00483552
81.4	0.18184263	0.09890826	0.21099784	0.00478974
81.5	0.18184271	0.09890854	0.21099833	0.004785
81.6	0.1818427	0.0989088	0.21099882	0.00498799
81.7	0.1818426	0.09890904	0.21099932	0.00507356
81.8	0.1818424	0.09890926	0.21099981	0.004866
81.9	0.18184211	0.09890946	0.21100031	0.00481488
82	0.18184174	0.09890963	0.21100079	0.00498172
82.1	0.18184127	0.09890978	0.21100127	0.00502816
82.2	0.18184073	0.0989099	0.21100173	0.0048716
82.3	0.1818401	0.09891	0.21100218	0.0050123
82.4	0.1818394	0.09891007	0.2110026	0.00490531
82.5	0.18183863	0.09891011	0.21100301	0.00488232
82.6	0.18183779	0.09891013	0.21100339	0.00491218
82.7	0.1818369	0.09891011	0.21100374	0.00487509
82.8	0.18183595	0.09891007	0.21100406	0.00486917
82.9	0.18183495	0.09891	0.21100435	0.00480196
83	0.18183391	0.0989099	0.21100461	0.00484488
83.1	0.18183284	0.09890978	0.21100483	0.00492562
83.2	0.18183175	0.09890963	0.21100501	0.00503998
83.3	0.18183063	0.09890946	0.21100516	0.0051401
83.4	0.18182951	0.09890927	0.21100527	0.00485698
83.5	0.18182838	0.09890905	0.21100534	0.00497217
83.6	0.18182725	0.09890881	0.21100536	0.00482489
83.7	0.18182614	0.09890855	0.21100535	0.00507978
83.8	0.18182505	0.09890828	0.2110053	0.00475425
83.9	0.18182398	0.09890799	0.21100521	0.00477065
84	0.18182294	0.09890769	0.21100507	0.0050997
84.1	0.18182195	0.09890738	0.21100491	0.00476239
84.2	0.181821	0.09890705	0.2110047	0.00499612
84.3	0.1818201	0.09890672	0.21100446	0.00505896
84.4	0.18181926	0.09890639	0.21100418	0.00475118
84.5	0.18181849	0.09890605	0.21100388	0.00483642
84.6	0.18181779	0.09890572	0.21100354	0.00486208
84.7	0.18181716	0.09890538	0.21100318	0.00491336
84.8	0.18181661	0.09890505	0.21100279	0.00513794
84.9	0.18181614	0.09890473	0.21100238	0.00499183
85	0.18181576	0.09890441	0.21100195	0.00500427
85.1	0.18181546	0.09890411	0.2110015	0.00477723
85.2	0.18181525	0.09890382	0.21100104	0.00512459
85.3	0.18181513	0.09890354	0.21100056	0.00497417
85.4	0.18181511	0.09890328	0.21100009	0.00495924
85.5	0.18181517	0.09890304	0.2109996	0.00477646
85.6	0.18181533	0.09890282	0.21099912	0.00478595
85.7	0.18181557	0.09890261	0.21099864	0.00497993
85.8	0.1818159	0.09890244	0.21099816	0.0049481
85.9	0.18181632	0.09890228	0.21099769	0.00498817
86	0.18181682	0.09890215	0.21099724	0.0049083
86.1	0.1818174	0.09890205	0.2109968	0.0048177
86.2	0.18181805	0.09890197	0.21099637	0.00489535
86.3	0.18181877	0.09890192	0.21099597	0.00511105
86.4	0.18181956	0.09890189	0.21099559	0.00487335
86.5	0.18182041	0.09890189	0.21099524	0.00494524
86.6	0.18182132	0.09890192	0.21099491	0.00514076
86.7	0.18182227	0.09890198	0.21099462	0.00506313
86.8	0.18182326	0.09890206	0.21099435	0.00504641
86.9	0.18182429	0.09890217	0.21099413	0.00477761
87	0.18182535	0.09890231	0.21099393	0.00476198
87.1	0.18182642	0.09890246	0.21099377	0.00476592
87.2	0.18182751	0.09890265	0.21099365	0.0050417
87.3	0.18182861	0.09890285	0.21099357	0.00485822
87.4	0.18182971	0.09890307	0.21099353	0.00491363
87.5	0.1818308	0.09890331	0.21099353	0.0048817
87.6	0.18183187	0.09890357	0.21099356	0.00474879
87.7	0.18183292	0.09890385	0.21099364	0.00510853
87.8	0.18183394	0.09890414	0.21099375	0.00505328
87.9	0.18183493	0.09890444	0.2109939	0.00506427
88	0.18183587	0.09890475	0.21099408	0.00476604
88.1	0.18183677	0.09890507	0.2109943	0.00479075
88.2	0.1818376	0.09890539	0.21099456	0.0049497
88.3	0.18183838	0.09890572	0.21099485	0.00484046
88.4	0.18183909	0.09890604	0.21099516	0.00487247
88.5	0.18183973	0.09890637	0.2109955	0.00474826
88.6	0.1818403	0.09890669	0.21099587	0.0050819
88.7	0.18184079	0.09890701	0.21099627	0.00479908
88.8	0.1818412	0.09890732	0.21099668	0.00506092
88.9	0.18184152	0.09890762	0.21099711	0.00484522
89	0.18184176	0.09890791	0.21099755	0.0049705
89.1	0.18184191	0.09890819	0.210998	0.00494071
89.2	0.18184197	0.09890845	0.21099847	0.00492154
89.3	0.18184195	0.09890869	0.21099894	0.00491127
89.4	0.18184183	0.09890892	0.21099941	0.00506713
89.5	0.18184163	0.09890912	0.21099988	0.00500454
89.6	0.18184134	0.0989093	0.21100034	0.00481632
89.7	0.18184097	0.09890946	0.2110008	0.00477253
89.8	0.18184051	0.0989096	0.21100125	0.00490328
89.9	0.18183998	0.09890971	0.21100169	0.00487815
90	0.18183938	0.0989098	0.21100211	0.00490351
90.1	0.1818387	0.09890986	0.21100251	0.00504078
90.2	0.18183796	0.09890989	0.21100288	0.00481156
90.3	0.18183715	0.0989099	0.21100324	0.00488478
90.4	0.1818363	0.09890988	0.21100357	0.00505871
90.5	0.18183539	0.09890984	0.21100387	0.00475628
90.6	0.18183444	0.09890977	0.21100413	0.00488357
90.7	0.18183345	0.09890967	0.21100437	0.00491161
90.8	0.18183243	0.09890955	0.21100457	0.00485011
90.9	0.18183139	0.09890941	0.21100474	0.00487707
91	0.18183033	0.09890924	0.21100487	0.00497069
91.1	0.18182927	0.09890905	0.21100497	0.00513929
91.2	0.1818282	0.09890884	0.21100502	0.00508796
91.3	0.18182713	0.09890861	0.21100504	0.00510612
91.4	0.18182608	0.09890837	0.21100502	0.00511872
91.5	0.18182505	0.09890811	0.21100497	0.00474852
91.6	0.18182404	0.09890783	0.21100487	0.00496909
91.7	0.18182307	0.09890754	0.21100474	0.00495718
91.8	0.18182214	0.09890724	0.21100458	0.00498366
91.9	0.18182125	0.09890694	0.21100437	0.00506411
92	0.18182041	0.09890662	0.21100414	0.00488958
92.1	0.18181963	0.09890631	0.21100387	0.00492706
92.2	0.18181891	0.09890599	0.21100358	0.00505671
92.3	0.18181826	0.09890567	0.21100325	0.00482118
92.4	0.18181767	0.09890535	0.21100291	0.00510285
92.5	0.18181717	0.09890504	0.21100253	0.00499476
92.6	0.18181674	0.09890474	0.21100214	0.00505733
92.7	0.18181639	0.09890444	0.21100173	0.00503839
92.8	0.18181612	0.09890416	0.2110013	0.00487809
92.9	0.18181594	0.09890388	0.21100086	0.00477129
93	0.18181585	0.09890362	0.21100042	0.00503997
93.1	0.18181584	0.09890338	0.21099996	0.00505536
93.2	0.18181592	0.09890315	0.2109995	0.00507617
93.3	0.18181608	0.09890295	0.21099905	0.00507792
93.4	0.18181633	0.09890276	0.21099859	0.00495036
93.5	0.18181666	0.09890259	0.21099814	0.00479545
93.6	0.18181706	0.09890245	0.2109977	0.00494622
93.7	0.18181755	0.09890233	0.21099727	0.00482577
93.8	0.18181811	0.09890224	0.21099686	0.00495684
93.9	0.18181874	0.09890217	0.21099646	0.00496274
94	0.18181944	0.09890212	0.21099608	0.00513417
94.1	0.1818202	0.09890211	0.21099573	0.00501724
94.2	0.18182101	0.09890211	0.2109954	0.00509833
94.3	0.18182188	0.09890215	0.2109951	0.00497069
94.4	0.18182278	0.0989022	0.21099482	0.00492033
94.5	0.18182373	0.09890229	0.21099458	0.00491107
94.6	0.18182471	0.0989024	0.21099437	0.00485375
94.7	0.18182571	0.09890253	0.21099419	0.00490965
94.8	0.18182674	0.09890268	0.21099405	0.00490485
94.9	0.18182777	0.09890286	0.21099394	0.00504499
95	0.18182881	0.09890305	0.21099387	0.00501421
95.1	0.18182985	0.09890327	0.21099384	0.00500812
95.2	0.18183088	0.0989035	0.21099384	0.00479309
95.3	0.18183189	0.09890375	0.21099388	0.00480477
95.4	0.18183288	0.09890401	0.21099396	0.00513389
95.5	0.18183384	0.09890429	0.21099407	0.00501925
95.6	0.18183477	0.09890457	0.21099422	0.00490362
95.7	0.18183565	0.09890487	0.2109944	0.00506279
95.8	0.18183649	0.09890517	0.21099462	0.00493109
95.9	0.18183727	0.09890548	0.21099486	0.00482933
96	0.181838	0.09890579	0.21099514	0.00510236
96.1	0.18183866	0.0989061	0.21099544	0.00502986
96.2	0.18183925	0.09890641	0.21099577	0.00496087
96.3	0.18183978	0.09890671	0.21099613	0.00495722
96.4	0.18184022	0.09890701	0.2109965	0.00498114
96.5	0.1818406	0.0989073	0.21099689	0.00506859
96.6	0.18184089	0.09890759	0.2109973	0.00507207
96.7	0.1818411	0.09890786	0.21099773	0.00503229
96.8	0.18184122	0.09890812	0.21099816	0.00498711
96.9	0.18184127	0.09890836	0.2109986	0.0051255
97	0.18184123	0.09890859	0.21099904	0.00496946
97.1	0.1818411	0.0989088	0.21099949	0.00494656
97.2	0.18184089	0.09890899	0.21099993	0.00503446
97.3	0.18184061	0.09890915	0.21100037	0.00488363
97.4	0.18184024	0.0989093	0.21100081	0.00511522
97.5	0.1818398	0.09890943	0.21100123	0.00476452
97.6	0.18183928	0.09890953	0.21100164	0.0049789
97.7	0.18183869	0.09890961	0.21100203	0.00491205
97.8	0.18183804	0.09890966	0.21100241	0.0048208
97.9	0.18183733	0.09890969	0.21100276	0.0049898
98	0.18183656	0.09890969	0.21100309	0.00504646
98.1	0.18183573	0.09890967	0.2110034	0.00479484
98.2	0.18183487	0.09890962	0.21100367	0.00502449
98.3	0.18183396	0.09890955	0.21100392	0.00512629
98.4	0.18183302	0.09890946	0.21100414	0.00500673
98.5	0.18183205	0.09890934	0.21100433	0.00495889
98.6	0.18183106	0.0989092	0.21100448	0.00507523
98.7	0.18183006	0.09890903	0.2110046	0.0050454
98.8	0.18182905	0.09890885	0.21100468	0.00501207
98.9	0.18182804	0.09890865	0.21100473	0.00481426
99	0.18182703	0.09890843	0.21100474	0.00483778
99.1	0.18182604	0.09890819	0.21100471	0.00507044
99.2	0.18182507	0.09890794	0.21100465	0.00504506
99.3	0.18182412	0.09890768	0.21100456	0.00500077
99.4	0.1818232	0.09890741	0.21100443	0.00495398
99.5	0.18182233	0.09890712	0.21100426	0.00478325
99.6	0.18182149	0.09890683	0.21100407	0.00477891
99.7	0.18182071	0.09890653	0.21100384	0.00495945
99.8	0.18181998	0.09890623	0.21100358	0.00484724
99.9	0.18181931	0.09890593	0.2110033	0.00503076
100	0.18181871	0.09890563	0.21100299	0.00498144
100.1	0.18181817	0.09890533	0.21100265	0.00504566
100.2	0.1818177	0.09890504	0.2110023	0.00490404
100.3	0.18181731	0.09890475	0.21100192	0.00488102
